,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day,beh_score,acc_score,threat_score,legal_score,will_score,Nonawareness_score
3449,98007,1,1.0,1,2,5,3,2,4,2,2,3,1,3,2,1,1,1,1,1,1,2,4,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,1,4,3,4,4,2,2,1,1,1,1,1,2,2,2,1,1,2,2,18,2,4,1,3,1,2.0,0.51239892,1.0,3.0,3.0,3.0,2022,4,16,10,8,17,13.0,4,96.0
3450,98103,1,1.0,3,3,5,3,3,3,1,3,4,4,2,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,1,1,0.0,1,1,2,0.0,1,4,4,3,4,4,4,4,1,1,1,2,2,1,2,2,2,2,2,1,2,1,23,2,1,3,5,1,1.0,0.370846259,1.0,3.0,3.0,3.0,2022,4,16,6,5,11,17.0,1,82.0
3451,98030,1,1.0,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,3,1,1,0.0,2,2,2,1,2,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,2,57,4,3,1,1,2,2.0,0.913489856,1.0,1.0,2.0,2.0,2022,4,16,0,2,12,17.0,0,32.5
3452,98001,1,1.0,1,2,2,1,2,2,4,4,3,4,3,2,2,1,1,1,1,1,1,1,2,0.0,2,2,2,2,1,0.0,1,1,1,0.0,2,4,3,3,4,4,3,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,40,3,3,4,5,1,1.0,0.579081553,1.0,2.0,2.0,2.0,2022,4,16,13,3,14,16.0,3,100.0
3453,98002,1,4.0,2,1,1,4,2,2,2,4,4,2,3,2,1,1,1,2,1,1,1,2,1,0.0,2,2,1,2,1,0.0,1,2,1,0.0,2,1,4,3,3,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,27,2,3,3,3,2,1.0,1.62597178,1.0,3.0,1.0,2.0,2022,4,16,14,6,15,17.0,14,71.0
3454,98030,1,1.0,4,3,5,1,1,4,1,4,4,4,2,1,1,1,1,1,1,1,1,4,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,4,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,31,2,3,2,2,1,1.0,0.684205391,1.0,1.0,2.0,2.0,2022,4,16,7,3,14,14.0,1,76.0
3455,98119,2,,5,5,5,3,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,2,2,2,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,36,3,3,3,1,1,1.0,0.959039104,1.0,2.0,2.0,2.0,2022,4,16,0,1,10,12.0,0,47.0
3456,98027,1,1.0,1,1,5,5,1,3,1,1,2,2,3,2,1,2,2,1,1,1,1,4,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,2,1,1,3,3,4,4,2,2,2,2,2,1,1,2,2,2,1,1,2,2,18,2,3,3,5,1,2.0,0.873366646,1.0,3.0,2.0,2.0,2022,4,16,12,11,18,14.0,10,125.0
3457,98115,1,6.0,5,5,5,3,5,3,2,4,4,3,2,1,1,2,1,1,1,1,1,2,2,0.0,2,2,2,2,2,0.0,1,1,2,0.0,2,4,4,4,3,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,28,2,5,4,3,1,2.0,1.28453637,1.0,3.0,2.0,3.0,2022,4,16,0,4,13,14.0,1,62.0
3458,98092,1,1.0,1,3,5,3,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,1,1,2,0.0,1,1,1,0.0,2,4,3,4,4,4,4,4,2,2,2,2,2,2,2,1,1,2,2,2,2,1,38,3,4,3,4,1,2.0,1.06863865,1.0,1.0,1.0,2.0,2022,4,16,6,3,10,17.0,1,79.0
3459,98042,1,6.0,3,5,3,3,5,4,3,3,3,2,3,2,2,2,2,1,1,1,1,4,2,0.0,2,2,2,1,2,0.0,1,1,2,0.0,2,4,4,4,4,4,4,4,1,1,1,2,2,2,2,1,2,2,2,2,2,2,19,2,1,1,1,1,1.0,0.241382987,2.0,3.0,2.0,2.0,2022,4,16,4,5,19,15.0,0,77.0
3460,98028,1,4.0,3,3,5,3,1,4,2,4,4,4,3,1,1,3,2,1,1,1,1,2,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,1,4,4,3,4,4,4,4,1,2,1,2,2,2,1,1,1,2,2,1,2,2,49,3,5,3,5,2,2.0,1.059828494,1.0,3.0,2.0,3.0,2022,4,16,8,2,16,14.0,1,39.5
3461,98022,1,1.0,3,5,5,5,5,4,1,3,4,4,2,1,1,2,1,1,1,1,2,1,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,50,4,3,2,2,1,3.0,0.810811059,1.0,2.0,2.0,2.0,2022,4,16,2,4,13,13.0,0,60.0
3462,98103,2,,3,4,5,5,4,3,2,3,3,3,2,2,1,2,1,1,1,1,1,2,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,4,4,4,4,4,3,3,1,1,1,2,2,2,1,2,2,1,1,1,2,2,56,4,3,3,4,1,1.0,1.127380163,1.0,3.0,2.0,2.0,2022,4,16,4,6,14,14.0,2,76.0
3463,98188,2,,5,5,5,5,5,4,3,4,4,4,1,1,2,2,1,1,1,1,2,1,2,0.0,2,2,2,1,2,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,41,3,4,4,2,1,2.0,0.844773636,1.0,3.0,2.0,2.0,2022,4,16,0,1,13,16.0,0,62.0
3464,98047,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,50,4,3,2,1,2,2.0,0.648648847,1.0,2.0,2.0,2.0,2022,4,16,0,2,10,13.0,0,25.5
3465,98107,1,1.0,4,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,4,4,4,3,4,1,1,1,2,1,1,1,2,2,1,1,1,2,2,46,3,3,4,2,1,1.0,0.92664121,1.0,2.0,2.0,2.0,2022,4,16,1,3,10,13.0,1,57.0
3466,98031,2,,1,3,5,2,5,3,2,4,4,4,2,1,1,2,1,1,1,1,1,1,1,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,1,1,2,2,1,1,1,2,2,2,1,1,2,2,30,2,1,3,2,1,2.0,0.576204323,1.0,1.0,2.0,2.0,2022,4,16,6,3,12,15.0,0,72.0
3467,98144,2,,2,3,5,4,3,3,1,3,4,1,2,1,1,2,1,1,1,1,4,2,2,0.0,2,2,2,2,1,0.0,1,1,1,0.0,2,4,4,3,3,3,4,3,1,1,2,1,1,1,1,1,1,1,1,1,2,1,35,3,3,2,2,1,1.0,0.506696359,1.0,3.0,3.0,3.0,2022,4,16,7,8,16,16.0,4,98.0
3468,98058,1,1.0,3,5,1,1,5,3,1,4,4,4,2,1,1,1,1,1,1,1,2,1,2,0.0,2,2,1,1,2,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,2,61,4,2,4,2,2,2.0,0.944318036,1.0,3.0,2.0,3.0,2022,4,16,6,4,12,17.0,0,39.5
3469,98003,2,,5,5,5,2,5,4,4,4,4,4,3,3,1,2,2,1,1,1,1,1,2,0.0,2,2,2,1,2,0.0,1,1,1,0.0,2,4,4,4,4,3,3,4,2,2,2,1,1,1,1,1,2,2,2,2,2,2,18,2,3,1,4,3,1.0,0.778435489,1.0,3.0,3.0,3.0,2022,4,16,0,0,16,16.0,2,35.0
3470,98075,2,,5,5,5,3,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,1,1,2,2,72,5,3,2,3,2,2.0,0.681847766,1.0,3.0,2.0,2.0,2022,4,16,0,2,11,13.0,0,26.0
3471,98107,1,4.0,5,5,5,5,5,3,2,3,4,4,2,2,1,1,1,1,1,1,1,1,1,0.0,1,2,1,1,2,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,2,1,2,2,2,29,2,3,1,1,2,2.0,0.801497744,1.0,1.0,3.0,2.0,2022,4,16,0,4,12,19.0,0,36.5
3472,98003,1,1.0,3,3,3,3,4,4,2,3,4,4,1,1,1,1,1,1,1,1,2,1,2,0.0,2,2,2,2,2,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,1,42,3,3,3,2,1,1.0,0.665943787,1.0,3.0,2.0,2.0,2022,4,16,7,3,11,15.0,0,73.0
3473,98144,1,3.0,5,5,5,5,5,3,2,4,4,3,3,1,1,1,1,1,1,1,1,2,2,0.0,2,2,1,1,2,0.0,2,2,2,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,33,2,3,3,2,2,2.0,0.899241371,1.0,3.0,3.0,3.0,2022,4,16,0,4,13,14.0,0,29.5
3474,98125,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,1,1,2,0.0,2,4,4,4,4,4,4,4,1,1,2,2,1,1,1,2,2,2,1,1,2,1,59,4,3,1,1,2,1.0,1.225970318,1.0,3.0,3.0,3.0,2022,4,16,0,2,10,14.0,0,27.0
3475,98092,1,1.0,2,3,3,1,3,2,1,3,3,3,3,2,1,3,2,1,1,1,1,2,2,0.0,2,2,2,1,1,0.0,2,2,1,0.0,2,3,2,2,3,2,3,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,20,2,3,3,3,1,2.0,1.691290328,1.0,3.0,2.0,2.0,2022,4,16,9,8,17,15.0,11,121.0
3476,98003,1,1.0,5,5,5,5,5,3,2,4,4,2,2,1,1,2,1,1,1,1,2,2,2,0.0,2,2,2,2,2,0.0,1,1,2,0.0,2,4,4,4,3,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,55,4,2,2,4,1,1.0,4.8265127,1.0,3.0,3.0,3.0,2022,4,16,0,5,14,14.0,3,70.0
3477,98051,1,1.0,5,5,5,5,4,4,2,4,4,4,2,1,1,2,2,1,1,1,2,1,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,1,1,1,2,1,47,3,4,4,3,1,3.0,1.921685612,1.0,3.0,2.0,2.0,2022,4,16,1,2,14,13.0,0,57.0
3478,98166,1,1.0,3,5,3,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,42,3,4,1,2,1,2.0,0.989527288,1.0,2.0,2.0,2.0,2022,4,16,4,2,10,14.0,4,74.0
3479,98029,1,6.0,4,4,4,4,5,4,2,3,3,4,2,1,1,2,1,1,1,1,1,1,2,0.0,2,2,2,1,2,0.0,2,2,2,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,1,1,2,2,19,2,7,2,3,1,2.0,0.437413713,1.0,2.0,2.0,2.0,2022,4,16,3,4,12,13.0,0,61.0
3480,98072,1,1.0,1,1,3,1,3,4,4,2,1,1,2,2,1,1,1,1,1,1,1,2,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,3,4,4,4,4,1,2,2,2,1,2,1,1,2,1,1,1,2,1,52,4,1,2,4,1,2.0,0.614789105,1.0,3.0,2.0,2.0,2022,4,16,12,8,13,13.0,1,87.0
3481,98118,2,,5,5,5,5,3,4,2,4,4,4,1,1,1,1,1,1,1,1,1,2,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,3,4,4,3,3,1,1,1,1,1,1,1,2,1,2,1,1,2,2,50,4,4,4,5,1,1.0,0.921589995,1.0,3.0,2.0,2.0,2022,4,16,2,2,11,13.0,3,65.0
3482,98070,2,,3,5,5,5,5,3,2,4,4,4,1,1,2,2,1,1,1,1,4,1,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,2,1,1,2,2,1,1,2,2,2,1,1,2,1,62,4,6,4,4,1,3.0,1.410925841,1.0,2.0,2.0,2.0,2022,4,16,2,3,15,13.0,0,61.0
3483,98121,1,1.0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,1,1,0.0,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,1,1,2,2,1,38,3,3,4,5,1,1.0,0.579081553,2.0,1.0,1.0,1.0,2022,4,16,16,15,10,22.0,21,186.0
3484,98116,1,1.0,5,5,5,5,1,4,4,3,4,4,1,1,1,1,2,2,1,1,1,2,2,0.0,1,2,1,1,2,0.0,2,1,1,0.0,2,4,4,3,2,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,1,60,4,3,4,4,1,1.0,1.315675463,1.0,2.0,1.0,2.0,2022,4,16,4,1,13,17.0,11,106.0
3485,98119,1,1.0,2,2,3,2,2,3,2,3,3,2,2,2,1,1,1,1,1,1,1,2,2,0.0,2,2,2,1,2,0.0,1,1,1,0.0,1,3,3,4,4,3,4,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,25,2,3,2,4,1,1.0,0.75262593,1.0,1.0,3.0,2.0,2022,4,16,11,7,13,17.0,5,108.0
3486,98391,2,,3,5,5,4,3,3,2,3,4,3,3,1,1,2,1,1,1,1,1,2,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,3,4,3,3,4,3,3,1,2,1,2,1,1,1,2,1,2,1,1,2,1,34,2,3,3,4,1,2.0,1.788568958,1.0,1.0,2.0,2.0,2022,4,16,4,5,14,14.0,5,84.0
3487,98391,2,,3,5,5,2,4,3,1,3,4,3,1,1,1,2,1,1,1,1,3,2,2,0.0,2,2,2,1,2,0.0,1,2,1,0.0,2,4,4,4,4,4,3,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,47,3,2,2,1,1,2.0,0.74753592,1.0,3.0,1.0,2.0,2022,4,16,3,6,14,15.0,1,74.0
3488,98040,1,3.0,5,4,5,3,5,4,2,3,4,3,2,2,1,1,1,2,1,1,1,3,1,0.0,2,2,1,1,1,0.0,1,1,1,0.0,2,4,4,4,2,2,1,1,2,2,2,1,1,1,1,2,1,2,2,1,2,1,69,5,7,1,5,1,2.0,1.133899902,2.0,1.0,2.0,2.0,2022,4,16,1,4,15,19.0,10,108.0
3489,98092,3,,3,3,2,2,5,3,2,4,4,4,1,1,1,3,1,1,1,1,1,1,2,0.0,2,2,2,1,2,0.0,2,2,2,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,59,4,5,2,3,1,2.0,1.593488815,1.0,3.0,2.0,2.0,2022,4,16,7,3,12,13.0,0,68.0
3490,98122,1,1.0,4,5,5,5,5,4,3,4,4,4,1,1,1,2,1,1,1,1,2,1,2,0.0,2,2,2,2,2,0.0,2,2,2,0.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,1,1,1,2,1,53,4,1,3,2,1,1.0,0.734553217,1.0,3.0,2.0,2.0,2022,4,16,1,1,12,12.0,0,51.0
3491,98122,1,1.0,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,3,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,4,1,1,2,2,4,4,1,1,2,1,1,1,1,2,1,2,1,2,2,1,34,2,3,4,3,1,1.0,1.413888504,1.0,2.0,2.0,1.0,2022,4,16,13,12,16,14.0,10,126.0
3492,98004,1,1.0,2,2,2,2,3,3,1,2,3,1,2,2,1,3,2,1,1,1,1,2,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,3,3,3,2,2,4,4,2,2,1,1,1,1,1,2,2,2,1,1,2,2,24,2,3,3,2,1,2.0,0.873366646,1.0,2.0,2.0,2.0,2022,4,16,11,10,16,13.0,7,108.0
3493,98045,1,1.0,5,5,5,3,5,2,1,4,4,3,3,1,2,3,2,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,1,2,2,1,2,2,2,1,2,2,1,1,1,2,2,59,4,3,2,2,1,2.0,0.779808413,1.0,2.0,2.0,2.0,2022,4,17,0,6,16,13.0,3,70.0
3494,98168,1,1.0,3,3,5,2,3,3,1,4,4,3,2,1,1,1,1,1,1,1,1,2,2,0.0,2,2,2,2,2,0.0,1,1,1,0.0,2,4,3,3,4,4,4,4,2,2,2,1,2,2,1,2,1,2,2,2,2,2,38,3,3,3,3,1,1.0,1.19879888,1.0,2.0,3.0,3.0,2022,4,17,6,5,12,15.0,2,80.0
3495,98109,1,3.0,5,5,5,5,5,4,3,4,4,4,2,1,1,1,1,1,1,1,2,1,2,0.0,2,2,2,2,2,0.0,1,1,2,0.0,1,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,41,3,3,3,2,2,1.0,1.19879888,1.0,3.0,3.0,3.0,2022,4,17,0,1,12,15.0,0,29.0
3496,98144,1,6.0,3,3,3,3,3,3,1,4,4,4,2,1,2,2,2,1,1,1,1,2,2,0.0,2,2,2,2,2,0.0,1,1,1,0.0,2,3,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,21,2,1,1,1,1,1.0,0.330536883,1.0,2.0,3.0,2.0,2022,4,17,8,4,15,15.0,1,83.0
3497,98034,1,1.0,3,3,5,2,5,4,3,3,4,4,3,1,1,2,2,1,1,1,1,3,2,0.0,2,2,2,1,2,0.0,2,2,2,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,22,2,3,2,3,1,2.0,0.6645181,1.0,2.0,2.0,2.0,2022,4,17,4,2,16,13.0,0,65.0
3498,98105,1,1.0,5,5,5,3,5,2,2,4,4,4,2,1,2,2,1,1,1,1,1,2,1,0.0,1,2,2,1,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,16,1,3,1,1,1,1.0,0.778435489,1.0,3.0,2.0,2.0,2022,4,17,0,4,14,16.0,0,66.0
3499,98198,2,,2,2,3,4,5,3,3,2,3,4,2,2,1,1,1,2,1,1,2,2,1,0.0,2,2,1,1,2,0.0,1,1,1,0.0,1,3,2,2,4,3,3,4,1,1,1,2,1,2,2,2,2,2,1,1,2,1,20,2,1,2,2,2,2.0,0.282165632,1.0,1.0,3.0,1.0,2022,4,17,8,5,15,19.0,7,57.0
3500,98118,1,1.0,3,3,3,4,3,3,1,3,4,3,2,1,2,3,2,2,1,1,1,1,2,0.0,2,2,2,2,2,0.0,1,1,1,0.0,2,2,3,4,3,3,3,4,1,1,1,1,1,1,1,2,1,2,1,1,2,2,31,2,3,3,2,1,1.0,0.899241371,1.0,3.0,2.0,2.0,2022,4,17,8,6,16,15.0,6,101.0
3501,98006,2,,5,5,5,5,5,3,3,4,4,3,2,1,1,2,2,1,1,1,1,3,2,0.0,2,1,2,1,1,0.0,1,1,2,0.0,2,4,4,4,4,4,3,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,16,1,3,1,5,2,2.0,0.778435489,1.0,3.0,2.0,2.0,2022,4,17,0,3,15,17.0,1,36.0
3502,98031,1,1.0,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,3,1,2,0.0,2,2,2,2,2,0.0,1,1,2,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,26,2,3,2,2,2,2.0,0.684205391,1.0,3.0,2.0,2.0,2022,4,17,0,2,12,14.0,0,28.0
3503,98122,1,1.0,5,5,4,2,5,2,2,4,4,4,3,1,1,3,1,1,1,1,4,1,2,0.0,2,2,2,2,2,0.0,2,2,2,0.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,1,30,2,1,2,1,1,3.0,0.530676606,1.0,3.0,2.0,2.0,2022,4,17,1,4,17,12.0,0,59.0
3504,98002,1,1.0,1,1,1,5,1,3,1,3,3,3,2,2,2,2,1,1,1,1,1,2,2,0.0,2,2,1,2,1,0.0,2,2,1,0.0,1,1,1,4,3,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,43,3,5,1,2,1,1.0,0.865892977,1.0,2.0,2.0,3.0,2022,4,17,16,7,15,16.0,9,129.0
3505,98004,2,,5,5,1,1,1,1,1,4,4,1,4,1,1,1,1,1,1,1,4,4,2,0.0,1,1,1,1,1,0.0,1,1,1,0.0,2,1,4,1,4,4,4,4,1,1,2,1,1,1,1,2,1,2,2,1,2,1,38,3,3,3,2,1,1.0,0.665943787,1.0,1.0,3.0,1.0,2022,4,17,8,9,19,20.0,6,122.0
3506,98001,2,,5,5,5,5,5,3,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,36,3,3,3,4,2,2.0,0.732538165,1.0,3.0,2.0,2.0,2022,4,17,0,3,11,15.0,0,29.5
3507,98057,2,,5,5,3,5,5,4,3,4,4,4,2,1,1,2,1,1,1,1,3,2,2,0.0,1,1,1,1,1,0.0,1,1,1,0.0,2,2,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,51,4,3,1,1,1,2.0,1.518527812,1.0,1.0,3.0,2.0,2022,4,17,2,1,15,20.0,2,86.0
3508,98102,1,3.0,5,5,5,5,5,4,2,3,4,3,2,1,1,1,1,1,1,2,2,1,2,0.0,2,2,2,2,2,0.0,1,1,1,0.0,2,4,4,4,4,3,3,3,2,2,2,1,1,1,1,2,2,1,1,1,2,2,43,3,3,4,4,1,1.0,1.146677189,1.0,3.0,1.0,2.0,2022,4,17,0,4,13,15.0,3,71.0
3509,98119,1,7.0,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,2,1,2,0.0,2,2,2,1,2,0.0,2,2,2,0.0,2,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,2,1,2,2,2,1,35,3,3,3,1,2,1.0,0.532755029,1.0,3.0,3.0,2.0,2022,4,17,0,0,11,13.0,0,25.0
3510,98168,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,1,1,2,0.0,2,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,44,3,3,1,2,1,1.0,1.068494654,1.0,2.0,2.0,3.0,2022,4,17,0,2,11,14.0,0,55.0
3511,98125,1,1.0,5,5,5,2,5,4,1,4,4,4,1,1,1,2,1,1,1,1,3,1,2,0.0,1,2,2,2,2,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,1,1,1,1,2,2,64,4,7,2,2,1,2.0,1.593488815,1.0,3.0,1.0,3.0,2022,4,17,0,3,13,16.0,0,64.0
3512,98003,1,1.0,5,5,5,1,5,4,1,4,4,4,1,1,2,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,1,2,2,2,2,1,42,3,3,3,2,1,3.0,0.665943787,1.0,3.0,2.0,2.0,2022,4,17,0,3,11,13.0,0,53.0
3513,98199,1,4.0,3,4,3,4,3,2,3,2,3,2,1,2,4,3,4,3,2,1,2,3,1,0.0,2,2,1,2,2,0.0,2,1,2,0.0,2,1,2,3,1,2,3,4,1,2,2,2,2,2,2,1,2,2,2,1,2,1,37,3,3,3,3,2,1.0,0.665943787,1.0,2.0,1.0,1.0,2022,4,17,7,8,25,15.0,12,64.0
3514,98116,1,1.0,3,5,5,4,5,4,2,1,4,4,3,1,1,1,1,1,1,1,1,2,1,0.0,2,2,2,1,2,0.0,1,1,1,0.0,2,4,4,4,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,26,2,2,2,1,3,1.0,2.629535989,1.0,3.0,1.0,2.0,2022,4,17,2,5,13,17.0,12,54.5
3515,98101,1,3.0,3,3,5,3,3,4,1,2,2,2,2,2,1,1,1,1,1,1,1,3,2,0.0,2,2,2,1,2,0.0,1,1,1,0.0,2,2,2,2,4,4,4,4,2,2,1,2,2,2,1,2,2,1,2,2,2,1,31,2,3,4,5,1,1.0,1.413888504,1.0,2.0,1.0,2.0,2022,4,17,6,9,14,16.0,6,101.0
3516,98042,1,1.0,1,5,5,1,5,4,1,4,4,1,1,1,1,3,2,3,1,1,1,1,2,0.0,1,1,2,2,2,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,1,1,2,2,2,1,2,2,2,50,4,6,3,3,1,2.0,1.059828494,1.0,2.0,2.0,1.0,2022,4,17,4,6,15,17.0,0,80.0
3517,98106,2,,3,3,3,2,2,3,2,4,4,3,2,1,1,2,1,1,1,1,2,1,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,40,3,3,3,2,1,2.0,0.665943787,2.0,2.0,2.0,2.0,2022,4,17,9,4,13,13.0,6,92.0
3518,98146,1,1.0,5,5,3,2,5,2,1,4,4,4,3,1,1,3,1,1,1,1,1,1,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,2,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,21,2,3,2,3,2,2.0,0.6645181,1.0,3.0,2.0,2.0,2022,4,17,2,5,14,14.0,2,35.5
3519,98104,1,5.0,1,1,1,1,1,3,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,0.0,1,1,1,1,1,0.0,1,1,1,0.0,1,1,1,1,4,4,3,3,1,1,1,2,2,2,2,2,2,1,1,1,2,1,36,3,1,2,2,2,1.0,0.350198841,1.0,1.0,1.0,1.0,2022,4,17,16,10,16,21.0,11,77.0
3520,98002,2,,1,1,2,1,2,3,2,2,3,2,2,2,1,2,2,2,1,1,3,3,1,0.0,2,1,1,1,2,0.0,1,1,1,0.0,2,2,3,2,3,3,4,3,1,2,1,1,2,2,2,2,2,2,1,1,2,2,22,2,1,1,2,1,2.0,0.241382987,2.0,1.0,3.0,3.0,2022,4,17,14,8,19,19.0,8,136.0
