zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,year,month,day,latitude,longitutde
98058,2,,Never,Never,Never,Never,Never,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Illegal,,Illegal,Illegal,Illegal,Not Sure,Illegal,,Illegal,Illegal,Illegal,,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Likely,Very Likely,Somewhat Likely,Somewhat Likely,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Female,54,4,White,High School,$40K - $80K,Yes,Suburban,0.94980724,2022,4,12,47.442737,-122.123973
98003,2,,Never,Never,Never,Never,Never,Completely Unacceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Not Sure,,Illegal,Illegal,Illegal,Legal,Not Sure,,Not Sure,Illegal,Legal,,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Female,66,5,White,Some College,$40K - $80K,Yes,Suburban,0.681847766,2022,4,12,47.304801,-122.316969
98155,2,,Never,Never,Never,Never,Never,Completely Unacceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Not Sure,,Illegal,Illegal,Illegal,Legal,Illegal,,Illegal,Illegal,Legal,,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Female,81,5,Hispanic,Some College,$40K - $80K,Yes,Suburban,2.733754305,2022,4,12,47.754413,-122.300477
98053,1,1.0,Fairly Often,Rarely,Never,Never,Fairly Often,Somewhat Unacceptable,Somewhat Unacceptable,Somewhat Unacceptable,Somewhat Unacceptable,Somewhat Unacceptable,Threat,Threat,Very Serious Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Not Sure,,Illegal,Legal,Illegal,Not Sure,Legal,,Legal,Illegal,Legal,,Illegal,Very Unlikely,Somewhat Unlikely,Somewhat Unlikely,Somewhat Unlikely,Somewhat Unlikely,Somewhat Unlikely,Very Unlikely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Male,42,3,White,Associate's / Bachelor's,$80K - $120K,Yes,Suburban,0.665943787,2022,4,12,47.669256,-122.008454
98092,1,1.0,Never,Never,Never,Never,Just Once,Completely Unacceptable,Completely Accptable,Completely Unacceptable,Completely Unacceptable,Somewhat Unacceptable,Threat,Very Serious Threat,Threat,Not a Threat,Threat,Very Serious Threat,Threat,Very Serious Threat,Not a Threat,Very Serious Threat,Legal,,Illegal,Illegal,Legal,Legal,Legal,,Illegal,Illegal,Legal,,Illegal,Very Unlikely,Very Unlikely,Somewhat Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Female,54,4,White,Associate's / Bachelor's,$120 - $160K,Yes,Suburban,1.172201131,2022,4,12,47.287074,-122.113839
98125,1,3.0,Never,Never,Never,Never,Never,Somewhat Unacceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Somewhat Unacceptable,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Threat,Illegal,,Illegal,Illegal,Illegal,Legal,Not Sure,,Illegal,Illegal,Legal,,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Male,36,3,White,High School,$40K - $80K,No,Urban,0.593558592,2022,4,12,47.716513,-122.295829
98121,1,6.0,Rarely,Never,Never,Just Once,Rarely,Completely Unacceptable,Somewhat Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Threat,Very Serious Threat,Threat,Not a Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Illegal,,Legal,Illegal,Illegal,Not Sure,Illegal,,Illegal,Illegal,Legal,,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Male,45,3,White,Associate's / Bachelor's,> $160K,Yes,Urban,1.70371413,2022,4,12,47.615192,-122.350581
98115,1,1.0,Never,Never,Never,Never,Never,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Illegal,,Illegal,Illegal,Illegal,Illegal,Illegal,,Illegal,Illegal,Illegal,,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Male,44,3,White,Master's Or Higher,> $160K,Yes,Urban,0.579081553,2022,4,12,47.685746,-122.281589
98117,1,1.0,Rarely,Never,Never,Fairly Often,Fairly Often,Somewhat Unacceptable,Completely Accptable,Completely Unacceptable,Completely Unacceptable,Completely Accptable,Not a Threat,Very Serious Threat,Very Serious Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Threat,Not a Threat,Illegal,,Illegal,Not Sure,Not Sure,Legal,Not Sure,,Not Sure,Not Sure,Legal,,Illegal,Very Unlikely,Very Unlikely,Somewhat Likely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Female,32,2,White,Associate's / Bachelor's,> $160K,Yes,Urban,0.899241371,2022,4,12,47.687761,-122.38487
98107,2,,Never,Never,Never,Never,Never,Completely Unacceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Not Sure,,Not Sure,Not Sure,Not Sure,Legal,Not Sure,,Not Sure,Not Sure,Not Sure,,Not Sure,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Female,39,3,Other,Associate's / Bachelor's,< $40K,No,Urban,0.888161078,2022,4,12,47.667527,-122.377551
98003,1,1.0,Never,Never,Never,Fairly Often,Never,Completely Unacceptable,Completely Accptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Not Sure,,Illegal,Illegal,Illegal,Not Sure,Illegal,,Illegal,Illegal,Legal,,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Female,57,4,White,Associate's / Bachelor's,$40K - $80K,Yes,Suburban,1.024891058,2022,4,12,47.304801,-122.316969
98005,1,1.0,Rarely,Rarely,Never,Rarely,Fairly Often,Completely Unacceptable,Completely Accptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Threat,Very Serious Threat,Very Serious Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Very Serious Threat,Illegal,,Illegal,Illegal,Legal,Legal,Illegal,,Illegal,Illegal,Legal,,Illegal,Somewhat Unlikely,Somewhat Unlikely,Somewhat Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Male,25,2,White,Master's Or Higher,$120 - $160K,Yes,Urban,1.555277355,2022,4,12,47.614533,-122.168798
98122,2,,Never,Never,Never,Never,Never,Somewhat Unacceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Somewhat Unacceptable,Not a Threat,Threat,Very Serious Threat,Not a Threat,Very Serious Threat,Threat,Very Serious Threat,Very Serious Threat,Threat,Not a Threat,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,,Not Sure,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Others,19,2,Multiracial,Some College,> $160K,No,Urban,0.437413713,2022,4,12,47.611046,-122.293207
98108,2,,Never,Never,Never,Fairly Often,Never,Completely Unacceptable,Completely Accptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Illegal,,Illegal,Illegal,Illegal,Legal,Illegal,,Illegal,Illegal,Illegal,,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Female,48,3,White,High School,$40K - $80K,Yes,Urban,0.94980724,2022,4,12,47.534862,-122.305794
98134,2,,Never,Never,Never,Rarely,Never,Completely Unacceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Very Serious Threat,Illegal,,Illegal,Illegal,Illegal,Legal,Illegal,,Not Sure,Not Sure,Illegal,,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Male,35,3,White,Some College,< $40K,No,Urban,0.405357087,2022,4,12,47.578096,-122.33786
98042,2,,Never,Never,Never,Never,Never,Completely Unacceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Illegal,,Illegal,Illegal,Illegal,Not Sure,Not Sure,,Illegal,Illegal,Illegal,,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Male,69,5,White,Associate's / Bachelor's,$40K - $80K,Yes,Suburban,0.794335286,2022,4,12,47.367737,-122.117029
98052,2,,Never,Never,Just Once,Fairly Often,Never,Completely Unacceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Illegal,,Illegal,Not Sure,Illegal,Not Sure,Not Sure,,Illegal,Illegal,Illegal,,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Female,66,5,White,Some College,$40K - $80K,Yes,Suburban,0.681847766,2022,4,12,47.68099,-122.120531
98125,2,,Never,Never,Never,Rarely,Never,Completely Unacceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Illegal,,Illegal,Illegal,Illegal,Legal,Illegal,,Illegal,Illegal,Legal,,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Male,80,5,White,Master's Or Higher,< $40K,Yes,Urban,0.726132219,2022,4,12,47.716513,-122.295829
98121,1,1.0,Never,Never,Never,Rarely,Rarely,Completely Unacceptable,Somewhat Unacceptable,Completely Unacceptable,Completely Unacceptable,Somewhat Acceptable,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,Legal,Not Sure,,Not Sure,Not Sure,Legal,,Not Sure,Somewhat Likely,Very Unlikely,Not Sure,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Male,45,3,Hispanic,Associate's / Bachelor's,$40K - $80K,Yes,Urban,0.734553217,2022,4,12,47.615192,-122.350581
98019,1,1.0,Never,Never,Never,Rarely,Never,Completely Unacceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Illegal,,Illegal,Illegal,Illegal,Legal,Illegal,,Illegal,Illegal,Legal,,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Female,27,2,White,Associate's / Bachelor's,$120 - $160K,Yes,Suburban,0.989165508,2022,4,12,47.734333,-121.855307
98102,1,1.0,Regularly,Fairly Often,Regularly,Regularly,Fairly Often,Somewhat Acceptable,Completely Accptable,Somewhat Unacceptable,Somewhat Unacceptable,Somewhat Acceptable,Not At All a Threat,Threat,Very Serious Threat,Threat,Very Serious Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Not a Threat,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,,Not Sure,Very Likely,Somewhat Likely,Somewhat Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Somewhat Unlikely,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Female,28,2,White,Associate's / Bachelor's,$80K - $120K,Yes,Urban,0.899241371,2022,4,12,47.63714,-122.321891
98117,1,1.0,Regularly,Regularly,Fairly Often,Regularly,Regularly,Completely Accptable,Completely Accptable,Completely Accptable,Completely Accptable,Completely Accptable,Not At All a Threat,Not a Threat,Not At All a Threat,Not At All a Threat,Threat,Very Serious Threat,Very Serious Threat,Threat,Not At All a Threat,Not a Threat,Not Sure,,Illegal,Legal,Not Sure,Not Sure,Not Sure,,Legal,Legal,Legal,,Not Sure,Somewhat Likely,Very Likely,Very Likely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Male,41,3,White,Associate's / Bachelor's,> $160K,Yes,Urban,0.665943787,2022,4,12,47.687761,-122.38487
98391,2,,Never,Never,Just Once,Never,Never,Not Sure,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Somewhat Unacceptable,Threat,Very Serious Threat,Very Serious Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Illegal,,Legal,Legal,Legal,Legal,Not Sure,,Not Sure,Illegal,Legal,,Illegal,Somewhat Unlikely,Very Unlikely,Very Unlikely,Somewhat Likely,Very Likely,Very Likely,Very Likely,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Female,64,4,Hispanic,Some College,$40K - $80K,Yes,Suburban,0.612047913,2022,4,12,47.177102,-122.166177
98136,2,,Never,Never,Never,Never,Not Sure,Completely Unacceptable,Somewhat Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Threat,Very Serious Threat,Very Serious Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Legal,,Illegal,Illegal,Illegal,Legal,Illegal,,Illegal,Illegal,Legal,,Illegal,Very Unlikely,Very Unlikely,Somewhat Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Male,83,5,White,Associate's / Bachelor's,$80K - $120K,Yes,Urban,1.043815065,2022,4,12,47.536464,-122.394409
98108,2,,Never,Never,Never,Never,Never,Completely Unacceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Not At All a Threat,Very Serious Threat,Very Serious Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Not Sure,,Illegal,Illegal,Illegal,Illegal,Not Sure,,Illegal,Illegal,Legal,,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Male,38,3,Asian,Master's Or Higher,$80K - $120K,Yes,Urban,0.844773636,2022,4,12,47.534862,-122.305794
98126,2,,Never,Never,Never,Never,Never,Somewhat Unacceptable,Somewhat Acceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Threat,Very Serious Threat,Very Serious Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Not Sure,,Illegal,Illegal,Not Sure,Not Sure,Not Sure,,Illegal,Illegal,Legal,,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Male,64,4,White,Associate's / Bachelor's,$80K - $120K,Yes,Urban,1.375478893,2022,4,12,47.555647,-122.37959
98155,2,,Regularly,Never,Never,Never,Never,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Not Sure,,Illegal,Illegal,Illegal,Legal,Illegal,,Not Sure,Illegal,Not Sure,,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Female,73,5,White,Associate's / Bachelor's,$40K - $80K,Yes,Suburban,0.896142779,2022,4,12,47.754413,-122.300477
98007,2,,Regularly,Regularly,Fairly Often,Regularly,Rarely,Somewhat Acceptable,Completely Accptable,Somewhat Acceptable,Somewhat Unacceptable,Somewhat Unacceptable,Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Threat,Legal,,Legal,Legal,Not Sure,Legal,Legal,,Legal,Legal,Legal,,Legal,Somewhat Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Female,42,3,Asian,High School,$40K - $80K,No,Urban,0.989527288,2022,4,12,47.613825,-122.144365
98121,1,3.0,Rarely,Rarely,Regularly,Regularly,Rarely,Completely Accptable,Completely Accptable,Somewhat Unacceptable,Completely Unacceptable,Somewhat Unacceptable,Not a Threat,Very Serious Threat,Threat,Not a Threat,Not a Threat,Threat,Not At All a Threat,Not a Threat,Threat,Threat,Not Sure,,Not Sure,Not Sure,Not Sure,Legal,Not Sure,,Legal,Not Sure,Legal,,Illegal,Somewhat Likely,Somewhat Unlikely,Somewhat Unlikely,Somewhat Unlikely,Somewhat Unlikely,Somewhat Unlikely,Somewhat Unlikely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Male,36,3,White,Associate's / Bachelor's,$80K - $120K,Yes,Urban,0.665943787,2022,4,12,47.615192,-122.350581
98008,2,,Never,Never,Never,Never,Never,Completely Unacceptable,Somewhat Unacceptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Very Serious Threat,Very Serious Threat,Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Illegal,,Illegal,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Female,63,4,White,Associate's / Bachelor's,$80K - $120K,Yes,Suburban,1.024891058,2022,4,12,47.605797,-122.099118
98029,1,1.0,Never,Never,Rarely,Never,Fairly Often,Completely Accptable,Completely Accptable,Completely Unacceptable,Completely Unacceptable,Somewhat Acceptable,Not a Threat,Very Serious Threat,Threat,Threat,Threat,Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Not a Threat,Not Sure,,Legal,Legal,Not Sure,Legal,Not Sure,,Not Sure,Not Sure,Legal,,Not Sure,Somewhat Likely,Very Unlikely,Somewhat Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Male,20,2,Asian,Associate's / Bachelor's,$40K - $80K,Yes,Urban,1.385446621,2022,4,12,47.557085,-122.007748
98032,1,3.0,Never,Never,Never,Never,Never,Somewhat Unacceptable,Completely Accptable,Completely Unacceptable,Completely Unacceptable,Completely Unacceptable,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Very Serious Threat,Legal,,Illegal,Legal,Illegal,Legal,Legal,,Legal,Legal,Legal,,Illegal,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Very Unlikely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Male,40,3,Black,High School,$40K - $80K,No,Urban,0.467808817,2022,4,12,47.391942,-122.257192
